Probeta 8;Probeta 8;;;;;
Deformación;Fuerza estándar;;area inicial;diametro inicial;;1000000
%;N;;2,82743E-05;0,006;;
0;-4,260035515;21123,42969;;;;
-1,7593E-06;-4,535326481;;MPa ingenieril;MPa real;;% real
5,736010372;7564,362793;;266,8067007;1794,888912;;1,906173983
5,740406115;7574,673828;;267,1701701;1798,488962;;1,906816329
5,744766248;7584,94043;;267,5346066;1802,115885;;1,907467817
5,749142624;7595,15332;;267,8992849;1805,749978;;1,908120178
5,753542116;7605,48877;;268,2623917;1809,367125;;1,908766833
5,757909746;7615,938965;;268,6235988;1812,97898;;1,909415478
5,762209902;7626,331055;;268,9891405;1816,629489;;1,910067125
5,766575658;7636,748535;;269,3587406;1820,302058;;1,910713633
5,770955158;7647,134766;;269,7262856;1823,945759;;1,911349745
5,775294674;7657,528809;;270,0947286;1827,616416;;1,911995148
5,779686044;7667,984863;;270,4620663;1831,286523;;1,912642164
5,784064294;7678,466797;;270,8296804;1834,950891;;1,91328286
5,788405684;7689,003906;;271,1994877;1838,647382;;1,913930795
5,792770815;7699,580078;;271,5702102;1842,349767;;1,914576376
5,797192173;7710,066406;;271,9428843;1846,058621;;1,915216111
5,801550432;7720,466797;;272,3169398;1849,786561;;1,915858931
5,805854962;7730,982422;;272,6878178;1853,511501;;1,916509611
5,810233837;7741,529785;;273,0556564;1857,201818;;1,917150591
5,814621459;7752,02832;;273,4275705;1860,908388;;1,917783265
5,81897097;7762,461426;;273,8006072;1864,64616;;1,918426457
5,823355468;7772,820801;;274,1719169;1868,377828;;1,919070518
5,827745589;7783,199707;;274,5409125;1872,086513;;1,919708576
5,832102598;7793,65625;;274,9073005;1875,790232;;1,920351355
5,836478974;7804,10498;;275,2743792;1879,503428;;1,920994544
5,840883464;7814,438965;;275,6442038;1883,229481;;1,921632474
5,84523485;7824,73291;;276,013752;1886,962212;;1,922272829
5,849545003;7835,01416;;276,3792419;1890,678186;;1,922916885
5,853941371;7845,279785;;276,7433158;1894,37299;;1,923552768
5,858319622;7855,628906;;277,1069406;1898,05646;;1,924182227
5,862639146;7865,942871;;277,4700128;1901,7632;;1,924823869
5,867033639;7876,307617;;277,8360381;1905,488352;;1,925462459
5,871428758;7886,682129;;278,20082;1909,191838;;1,926092083
5,875764526;7897,130859;;278,5673979;1912,931692;;1,926732228
5,880139028;7907,560059;;278,9343212;1916,677316;;1,927372055
5,884532272;7918,092285;;279,3038694;1920,427637;;1,928002841
5,888886782;7928,731445;;279,6727269;1924,187243;;1,928638859
5,893210054;7939,324219;;280,0452282;1927,980411;;1,929277196
5,897592678;7949,922852;;280,4215115;1931,792044;;1,929909502
5,901974677;7960,556152;;280,7961543;1935,586874;;1,930536877
5,906307321;7971,250977;;281,1710042;1939,40306;;1,931172463
5,910694942;7981,949219;;281,5470803;1943,230819;;1,931807556
5,915081939;7992,541016;;281,9253323;1947,062987;;1,932435098
5,919438323;8003,037109;;282,3037053;1950,914788;;1,933070203
5,923815949;8013,66748;;282,6783134;1954,7437;;1,933704815
5,928232934;8024,304199;;283,0495368;1958,543813;;1,934334599
5,932581821;8034,850098;;283,4255093;1962,386062;;1,934967055
5,936885102;8045,382324;;283,8017063;1966,244328;;1,935604793
5,941263977;8055,929688;;284,1746911;1970,064298;;1,936232301
5,945670341;8066,491699;;284,5471924;1973,87118;;1,936852841
5,950005484;8077,106445;;284,9202291;1977,706523;;1,937483887
5,95436874;8087,717773;;285,2937839;1981,556573;;1,938118493
5,958750739;8098,39209;;285,6692037;1985,402532;;1,938742449
5,96310275;8109,044922;;286,0445027;1989,258948;;1,939370058
5,967479126;8119,583496;;286,4220294;1993,139509;;1,939999967
5,971874245;8130,148926;;286,7987962;1997,009487;;1,940625172
5,976226256;8140,827637;;287,1715221;2000,861586;;1,941253484
5,980548903;8151,556641;;287,5451977;2004,728958;;1,94188409
5,984934651;8162,241699;;287,9228798;2008,615154;;1,94250812
5,989317899;8172,825195;;288,3023407;2012,508588;;1,943127553
5,993656166;8183,411133;;288,6802474;2016,412663;;1,943755637
5,998050035;8194,105469;;289,054562;2020,294224;;1,944382969
6,002447653;8204,902344;;289,4289629;2024,166651;;1,945003476
6,00679654;8215,705078;;289,8071977;2028,08527;;1,945631544
6,011166668;8226,46875;;290,189059;2032,033695;;1,946259753
6,015576781;8237,211914;;290,5711276;2035,972771;;1,946880612
6,019942537;8247,90332;;290,9518146;2039,911665;;1,947504116
6,024248941;8258,592773;;291,3317763;2043,860446;;1,948132931
6,028622818;8269,34668;;291,7099075;2047,786788;;1,948755032
6,032998569;8280,196289;;292,0879695;2051,698611;;1,949368297
6,037346207;8291,029297;;292,4683112;2055,649445;;1,949990786
6,041735078;8301,803711;;292,8520376;2059,627961;;1,950613154
6,046112704;8312,488281;;293,2351769;2063,59746;;1,95123114
6,050455344;8323,24707;;293,6162438;2067,567804;;1,9518546
6,054822973;8334,077148;;293,9941332;2071,515797;;1,952476075
6,059230587;8344,918945;;294,3746475;2075,475307;;1,953092202
6,063587596;8355,766602;;294,7576832;2079,463275;;1,953711493
6,067894;8366,637695;;295,1411333;2083,469316;;1,954336064
6,072272875;8377,55957;;295,5247907;2087,465246;;1,95495308
6,07666612;8388,342773;;295,9092769;2091,455403;;1,955562557
6,081000013;8399,080078;;296,2955593;2095,483047;;1,95618191
6,08538576;8409,749023;;296,6769371;2099,483629;;1,95680291
6,089783378;8420,455078;;297,0566915;2103,458436;;1,957415142
6,094142886;8431,170898;;297,4340283;2107,434829;;1,958034319
6,098529883;8441,882813;;297,8126775;2111,427371;;1,958654787
6,102918754;8452,43457;;298,1916721;2115,414329;;1,959269498
6,107265767;8462,927734;;298,5705286;2119,411819;;1,959887704
6,111593413;8473,418945;;298,9437207;2123,37296;;1,960505792
6,115983533;8483,904297;;299,3148404;2127,310119;;1,961117608
6,120360534;8494,504883;;299,6858911;2131,244209;;1,961726327
6,124681932;8505,197266;;300,0567346;2135,198782;;1,962343456
6,129065806;8515,825195;;300,4316536;2139,18169;;1,962958361
6,13345905;8526,421875;;300,8098193;2143,174285;;1,963565084
6,13780169;8536,981445;;301,1857054;2147,172714;;1,964180203
6,142181814;8547,576172;;301,5604863;2151,16938;;1,964796257
6,146580682;8558,387695;;301,9339547;2155,144692;;1,965404842
6,150940189;8569,268555;;302,3086665;2159,14346;;1,966018306
6,155240971;8580,102539;;302,6910459;2163,205981;;1,966634016
6,159618597;8590,867188;;303,0758776;2167,277474;;1,967243843
6,164009967;8601,558594;;303,4590514;2171,322638;;1,967845091
6,168354481;8612,270508;;303,839773;2175,376889;;1,968456711
6,172738354;8623,124023;;304,2179041;2179,420097;;1,969069875
6,177127225;8633,988281;;304,5967606;2183,457553;;1,969676128
6,181474238;8644,767578;;304,9806252;2187,546227;;1,9702875
6,185863109;8655,453125;;305,3648697;2191,64252;;1,970899195
6,190274471;8666,109375;;305,7461093;2195,707807;;1,971504688
6,194629606;8676,769531;;306,1240332;2199,765397;;1,972115639
6,198925389;8687,431641;;306,500921;2203,825748;;1,972729345
6,203289895;8698,139648;;306,8779469;2207,873162;;1,97333486
6,207700008;8708,919922;;307,2550419;2211,906122;;1,973931763
6,212047646;8719,580078;;307,6337602;2215,975156;;1,974537852
6,216412776;8730,244141;;308,0150343;2220,079966;;1,9751499
6,220800398;8740,964844;;308,3920602;2224,138232;;1,975752912
6,225150535;8751,75293;;308,7692243;2228,206175;;1,976357984
6,229525037;8762,55957;;309,1483916;2232,298829;;1,976965805
6,233928277;8773,304688;;309,5299421;2236,400427;;1,977568069
6,238287785;8784,15332;;309,9121488;2240,517639;;1,978173341
6,242592315;8795,110352;;310,2921796;2244,631372;;1,978782219
6,246977438;8806,099609;;310,6758715;2248,761366;;1,979384685
6,251357562;8817,075195;;311,0633972;2252,90537;;1,979979197
6,255682084;8828,114258;;311,4520627;2257,086071;;1,980584477
6,260075953;8839,061523;;311,8402447;2261,265116;;1,981188701
6,264474196;8850,120117;;312,2306716;2265,44649;;1,981784898
6,268820584;8861,194336;;312,6178519;2269,62935;;1,982390291
6,273203208;8872,211914;;313,0089697;2273,845583;;1,982995919
6,277600201;8883,249023;;313,4006401;2278,053024;;1,983594048
6,281972828;8894,193359;;313,7903072;2282,260669;;1,984196801
6,286291103;8905,076172;;314,1806651;2286,481271;;1,984801165
6,290663731;8915,962891;;314,5677418;2290,673748;;1,985401818
6,295045729;8926,856445;;314,9526425;2294,836637;;1,985994652
6,299379623;8937,75293;;315,3376814;2299,020997;;1,986594589
6,303769743;8948,723633;;315,7229621;2303,213447;;1,987195451
6,308166736;8959,494141;;316,1083464;2307,394822;;1,987789361
6,312498755;8970,330078;;316,4963557;2311,616506;;1,988390618
6,316863886;8981,353516;;316,8772845;2315,79203;;1,988992454
6,321272124;8992,393555;;317,2605274;2319,967211;;1,989585042
6,325627884;9003,365234;;317,6504017;2324,204753;;1,990181805
6,329931789;9014,282227;;318,0408632;2328,463706;;1,9907841
6,334318786;9025,228516;;318,428907;2332,69168;;1,991378869
6,338717028;9036,222656;;318,8150166;2336,892325;;1,99196621
6,343055919;9047,268555;;319,2021624;2341,130416;;1,992564536
6,347424174;9058,188477;;319,5910006;2345,387918;;1,993164036
6,351821167;9069,189453;;319,9816693;2349,643291;;1,993755094
6,356180675;9080,135742;;320,3678826;2353,878725;;1,994349799
6,360567672;9091,025391;;320,7569625;2358,147826;;1,99494806
6,364960916;9101,941406;;321,1441083;2362,394083;;1,995540868
6,369303556;9112,890625;;321,5292508;2366,637809;;1,996137059
6,373620581;9123,866211;;321,9153259;2370,893794;;1,996733743
6,378010701;9134,790039;;322,3025753;2375,145514;;1,997323205
6,382395824;9145,689453;;322,6907572;2379,399209;;1,997908845
6,386719096;9156,608398;;323,0771086;2383,666365;;1,99850405
6,391107968;9167,614258;;323,4625965;2387,928922;;1,999098223
6,395496214;9178,664063;;323,8487752;2392,179932;;1,999683671
6,399839479;9189,738281;;324,2380279;2396,478271;;2,000277652
6,404217104;9200,773438;;324,6288348;2400,791319;;2,000871195
6,408619095;9211,853516;;325,0205052;2405,099565;;2,001458308
6,41297423;9223,056641;;325,410794;2409,412167;;2,002049717
6,417285007;9234,352539;;325,8026716;2413,747894;;2,002644065
6,421663882;9245,585938;;326,1989011;2418,104047;;2,003231739
6,426047756;9256,84082;;326,5984117;2422,473503;;2,003813088
6,430389771;9268,082031;;326,9957119;2426,852265;;2,004403275
6,434786763;9279,450195;;327,393772;2431,241786;;2,004993787
6,43917376;9290,750977;;327,7913485;2435,617483;;2,005578316
6,443509528;9301,956055;;328,1934151;2440,048058;;2,006169899
6,447887778;9313,205078;;328,5930984;2444,461156;;2,006759789
6,452314759;9324,47168;;328,989397;2448,835711;;2,007342448
6,456670519;9335,683594;;329,3872498;2453,239272;;2,007930472
6,460973799;9346,893555;;329,7857243;2457,667021;;2,00852469
6,465341429;9358,207031;;330,1822647;2462,060359;;2,009109003
6,4697303;9369,475586;;330,578736;2466,439287;;2,009685942
6,474074189;9380,670898;;330,9788683;2470,870258;;2,010271167
6,478444318;9391,757813;;331,3774119;2475,299895;;2,010858894
6,482831939;9403,015625;;331,7733651;2479,698745;;2,011440257
6,487185825;9414,425781;;332,1654845;2484,08108;;2,012024791
6,491557828;9425,8125;;332,5636482;2488,517888;;2,012611322
6,495956695;9437,027344;;332,9671999;2492,987299;;2,013193003
6,500317452;9448,270508;;333,3699227;2497,460054;;2,013776764
6,504642599;9459,536133;;333,7665666;2501,89973;;2,014363768
6,509028971;9470,827148;;334,1642122;2506,337673;;2,014945347
6,513409096;9482,177734;;334,5626522;2510,773132;;2,015521842
6,517735492;9493,56543;;334,9619902;2515,239289;;2,016106159
6,522124988;9505,004883;;335,363435;2519,722683;;2,016689304
6,526529478;9516,276367;;335,7661924;2524,201421;;2,017264961
6,530880239;9527,5625;;336,1707803;2528,718626;;2,017848676
6,535250368;9538,858398;;336,5694275;2533,199717;;2,018434043
6,539644237;9550,318359;;336,9685928;2537,670117;;2,019011933
6,54400312;9561,749023;;337,3681035;2542,153126;;2,019592059
6,548325768;9573,038086;;337,7734167;2546,691394;;2,020174997
6,552705268;9584,250977;;338,1776937;2551,213577;;2,020752959
6,557081644;9595,526367;;338,5769626;2555,689211;;2,021325786
6,561418661;9606,869141;;338,9735375;2560,167222;;2,021905813
6,565801909;9618,179688;;339,3723229;2564,664352;;2,02248509
6,570185783;9629,491211;;339,7734914;2569,169618;;2,023058826
6,574539043;9640,78418;;340,1735202;2573,685469;;2,023638344
6,578906048;9652,208008;;340,5735835;2578,2053;;2,024217609
6,583316161;9663,604492;;340,9729906;2582,71323;;2,024792497
6,587666922;9674,951172;;341,3770258;2587,264406;;2,025368868
6,591962081;9686,352539;;341,780094;2591,82651;;2,025950592
6,596348453;9697,860352;;342,1814007;2596,358495;;2,026524156
6,600752318;9709,255859;;342,5846416;2600,889608;;2,027090067
6,60508996;9720,78125;;342,9916472;2605,484069;;2,027667665
6,609464462;9732,325195;;343,3946808;2610,057916;;2,028247232
6,61384896;9743,865234;;343,8023081;2614,647482;;2,028817755
6,618214715;9755,331055;;344,2105917;2619,258265;;2,029392796
6,622600463;9766,699219;;344,6187371;2623,875013;;2,029968821
6,627003078;9778,074219;;345,0242575;2628,468876;;2,030542053
6,631351341;9789,55957;;345,4263241;2633,046858;;2,03111758
6,635664617;9801,09668;;345,8286324;2637,636044;;2,031694987
6,640049115;9812,5625;;346,2348436;2642,239738;;2,032264938
6,644434238;9823,981445;;346,6428854;2646,848815;;2,032829984
6,648768131;9835,192383;;347,0484058;2651,466866;;2,033404032
6,653150755;9846,450195;;347,4522684;2656,076017;;2,033977832
6,6575415;9857,892578;;347,8487742;2660,614619;;2,034544606
6,661881016;9869,371094;;348,2469379;2665,186315;;2,035117426
6,666256767;9880,84082;;348,6516294;2669,814321;;2,035690979
6,67065501;9892,291992;;349,0575988;2674,43779;;2,036257517
6,675017641;9903,751953;;349,4632574;2679,075062;;2,036828461
6,679334666;9915,181641;;349,8682598;2683,71872;;2,037402011
6,683706045;9926,673828;;350,273573;2688,355852;;2,037970592
6,688086169;9938,256836;;350,6778155;2692,972305;;2,038532911
6,692424436;9949,941406;;351,0842685;2697,628316;;2,039101989
6,696827051;9961,606445;;351,4939336;2702,315649;;2,03967188
6,701214048;9973,172852;;351,9071907;2707,019473;;2,040236005
6,705559187;9984,739258;;352,3197571;2711,744237;;2,040808173
6,70993119;9996,296875;;352,728835;2716,44026;;2,041377985
6,71434755;10007,89063;;353,137913;2721,12509;;2,041942041
6,718705809;10019,42188;;353,5466801;2725,820576;;2,042509263
6,723012837;10031,03711;;353,9567251;2730,545195;;2,043081913
6,727383591;10042,72363;;354,3645596;2735,235785;;2,043646709
6,731778085;10054,45996;;354,7753645;2739,934695;;2,044204552
6,736110728;10066,05762;;355,1886907;2744,67926;;2,044770331
6,740482107;10077,6084;;355,6037784;2749,449501;;2,04533886
6,744874102;10089,16602;;356,0139616;2754,163428;;2,045899071
6,749216741;10100,88965;;356,4224869;2758,881882;;2,046463973
6,753589369;10112,7041;;356,831254;2763,613138;;2,047031218
6,757985737;10124,44336;;357,2458927;2768,375852;;2,047591773
6,762329002;10136,19531;;357,6637435;2773,177799;;2,048155881
6,76666102;10147,89258;;358,0789348;2777,971269;;2,048722731
6,771063636;10159,55957;;358,4945751;2782,752838;;2,049282418
6,775439388;10171,23633;;358,9082813;2787,518958;;2,049840345
6,779773906;10183,08789;;359,3209167;2792,30571;;2,050407045
6,784154655;10194,90039;;359,7338976;2797,089116;;2,050969969
6,788554147;10206,72754;;360,1530608;2801,909385;;2,051527277
6,79292615;10218,37598;;360,5708426;2806,739203;;2,052090213
6,797306275;10229,98633;;360,9891424;2811,583482;;2,052655239
6,80169702;10241,68359;;361,4011216;2816,372251;;2,053216418
6,806062151;10253,3916;;361,8117538;2821,157058;;2,053778325
6,810368555;10265,08594;;362,2254599;2825,973291;;2,054341277
6,814744931;10276,68945;;362,639546;2830,786834;;2,054900631
6,819129429;10288,28613;;363,0531485;2835,578895;;2,055452153
6,823466446;10299,87793;;363,4635389;2840,374848;;2,056012325
6,827854068;10311,54785;;363,8736876;2845,175459;;2,056573222
6,832222947;10323,18457;;364,2836635;2849,961018;;2,057127736
6,836563712;10334,84961;;364,6964026;2854,790218;;2,057688407
6,840943212;10346,57129;;365,1079673;2859,606999;;2,058246371
6,845357698;10358,38867;;365,5205337;2864,42495;;2,058800436
6,849707835;10370,25195;;365,9351033;2869,276364;;2,059359135
6,854004243;10382,16895;;366,3530577;2874,170781;;2,059921981
6,858380619;10394,11719;;366,7726354;2879,05803;;2,060476313
6,862774488;10405,99609;;367,1941128;2883,94412;;2,061023496
6,867128373;10417,91797;;367,6166954;2888,871915;;2,061580557
6,87150475;10429,86621;;368,0368258;2893,790565;;2,062139532
6,87589487;10441,86914;;368,4584759;2898,71013;;2,062693113
6,880246881;10453,84668;;368,8810585;2903,649004;;2,063249245
6,88463013;10465,78613;;369,3055753;2908,611886;;2,063806813
6,889044616;10477,52148;;369,7291941;2913,557329;;2,064359233
6,893390379;10489,23828;;370,1514659;2918,5074;;2,064915311
6,897706154;10501,00391;;370,566519;2923,415802;;2,06547504
6,902091902;10512,7959;;370,9809159;2928,297193;;2,066025748
6,906467029;10524,6123;;371,3970398;2933,184687;;2,066572357
6,910800922;10536,32031;;371,8140962;2938,109159;;2,067127522
6,915193541;10547,96484;;372,2320161;2943,040162;;2,067681036
6,919584287;10559,61914;;372,6461022;2947,929128;;2,068229031
6,923920679;10571,36133;;373,0579432;2952,825823;;2,068784146
6,928292682;10583,07617;;373,4701296;2957,72817;;2,069338715
6,932692174;10594,84961;;373,8854246;2962,638447;;2,069886119
6,937059804;10606,63379;;374,2997524;2967,557988;;2,070437714
6,941376828;10618,38574;;374,7161526;2972,507891;;2,07099247
6,94575258;10630,13184;;375,1329327;2977,452521;;2,071542905
6,950130206;10641,88477;;375,548573;2982,372736;;2,072086664
6,954460975;10653,63379;;375,9640061;2987,316971;;2,072637519
6,958854844;10665,49316;;376,3796809;2992,26747;;2,073188307
6,963251212;10677,33789;;376,7952176;2997,202854;;2,0737329
6,9676001;10689,17188;;377,2146572;3002,196702;;2,074285126
6,971962731;10701,07813;;377,6335787;3007,191054;;2,07483736
6,976377217;10713,00586;;378,0521203;3012,168112;;2,075383331
6,980735476;10724,89648;;378,4732178;3017,174387;;2,075930727
6,985046878;10736,75391;;378,8950751;3022,210045;;2,076484326
